id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
649351556437432206,Nomade MTL | Le Penfield | Cozy Queen Room,227489124,Nomade MTL,,Ville-Marie,45.49719,-73.58744,Entire home/apt,117,2,7,2022-10-16,0.73,42,351,7,294650
649356423072444917,Nomade MTL | Le Penfield | Stylish Queen Room,227489124,Nomade MTL,,Ville-Marie,45.49733,-73.58759,Entire home/apt,141,2,2,2022-10-23,0.21,42,349,2,294650
649364295276697470,Nomade MTL | Le Penfield | Modern Queen Room,227489124,Nomade MTL,,Ville-Marie,45.49707,-73.5859,Entire home/apt,117,2,2,2022-07-04,0.20,42,292,2,294650
649364653760039526,Nomade MTL | Le Penfield | Classy Queen Room,227489124,Nomade MTL,,Ville-Marie,45.49592,-73.58743,Entire home/apt,153,2,6,2022-10-05,0.60,42,280,6,294650
649373480498859034,Nomade MTL | Le Penfield | Contemporary Queen Room,227489124,Nomade MTL,,Ville-Marie,45.49563,-73.58599,Entire home/apt,117,2,4,2022-10-14,0.41,42,353,4,294650
649375215236010218,Great for Airport layover,148205710,Kathryn,,Saint-Laurent,45.50969,-73.684,Entire home/apt,65,1,51,2023-04-11,5.08,1,236,51,308725
643843734277858963,Cozy & Beautiful Renovated Studio in Le Plateau,189519197,Nikki,,Le Plateau-Mont-Royal,45.51461,-73.57432,Entire home/apt,90,31,25,2023-03-31,2.50,15,133,25,
644027527668362926,1005A Cozy apt Downtown Montreal-Concordia metro,458480699,Boya,,Ville-Marie,45.49289690000001,-73.57537769999999,Entire home/apt,49,7,11,2023-01-09,1.10,5,80,11,174720
644027569948262511,905A Cozy apt Downtown Montreal-Concordia metro,458480699,Boya,,Ville-Marie,45.49289690000001,-73.57537769999999,Entire home/apt,46,7,6,2023-02-04,0.67,5,88,6,174720
644033331291427851,Appartement Côte-des-Neiges Université de Montréal,214303569,Jean-Georges,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50252,-73.62721,Entire home/apt,65,31,2,2022-09-23,0.23,9,202,2,
649969198116291658,Montréal Lovely Elite super studios spotlight,433634664,Ezel,,Saint-Laurent,45.50913,-73.67332,Entire home/apt,154,31,3,2022-08-22,0.31,3,333,3,
649991994817838644,Oriental and Bohemian house - 4 BR - with parking,155439,Deasy,,Ville-Marie,45.49437,-73.58199,Entire home/apt,142,31,76,2023-04-04,7.65,10,79,76,
649376821568536509,Nomade MTL | Le Penfield | Sleek Queen Room,227489124,Nomade MTL,,Ville-Marie,45.49769,-73.58769,Entire home/apt,139,2,2,2022-07-12,0.20,42,354,2,294650
649382141150048537,Nomade MTL | Le Penfield | Trendy Queen Room,227489124,Nomade MTL,,Ville-Marie,45.49756,-73.5875,Entire home/apt,117,2,2,2022-09-05,0.21,42,336,2,294650
649382907550994183,Studio fully furnished in Griffintown.,263343212,Marc-Olier,,Le Sud-Ouest,45.4932039,-73.5568612,Entire home/apt,125,32,2,2022-08-20,0.22,1,0,2,
650032097909560168,Modern 2 bedrooms Condo in Downtown Montreal,377142590,Ali,,Ville-Marie,45.49362,-73.57509,Entire home/apt,210,31,24,2023-03-17,2.51,2,331,24,
644075259937431439,Luxury 2 bdrm + office Top Floor - quiet & central,36333914,Julien,,Le Sud-Ouest,45.477801232271744,-73.5808175869869,Entire home/apt,125,32,1,2022-10-31,0.18,1,99,1,
644099604656354077,Bakan | 2BD 2BA |Downtown|6Guests,463048061,Bakan,,Ville-Marie,45.49853,-73.57283,Entire home/apt,209,2,25,2023-04-09,2.58,14,149,25,302914
644107461713503332,Artist loft in centennial building,63141380,Patrick & Dominic,,Ville-Marie,45.51973,-73.55572,Entire home/apt,146,4,4,2023-03-12,0.48,1,75,4,216985
649403207629597338,Cozy well located Studio with Free PVT parking,455104120,Daniella,,Ville-Marie,45.51713,-73.56647,Entire home/apt,115,31,24,2023-02-20,2.40,18,148,24,
657161492929129239,Sunny and large 2 bedrooms + 2 offices + patio,130048,León,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46735,-73.62045,Entire home/apt,75,31,0,,,1,258,0,
644135953925461547,Cute and Bright Studio - Plateau Mont-Royal,159008278,Ahona,,Le Plateau-Mont-Royal,45.5206042086065,-73.57778624434222,Entire home/apt,101,1,54,2023-04-09,5.24,24,78,54,311506
644247661517268946,Appartement centre-ville Montréal 1215 LT,15736663,Myriam,,Ville-Marie,45.5179,-73.55603,Entire home/apt,99,32,0,,,14,141,0,
644247881886515020,"Grand Appartement centre-ville 1225, 3 chambres",15736663,Myriam,,Ville-Marie,45.51771,-73.55631,Entire home/apt,124,32,3,2022-08-28,0.30,14,335,3,
664406769072989384,Rustic-Townhouse on the plateau Mont-Royal,416805550,Jd,,Le Plateau-Mont-Royal,45.52051,-73.57555,Entire home/apt,263,2,25,2023-04-08,2.95,9,221,25,301184
664416880788775328,2-bdr Loft @ Le Mont,467804742,Mont,,Ville-Marie,45.49793,-73.576,Entire home/apt,125,31,0,,,10,83,0,
664418824504942342,Warming townhouse on the plateau Mont-Royal,416805550,Jd,,Le Plateau-Mont-Royal,45.51931,-73.57597,Entire home/apt,251,2,24,2023-04-08,2.82,9,205,24,301184
664456022368593918,Luxury Gem - Townhouse in the plateau Mont-Royal,416805550,Jd,,Le Plateau-Mont-Royal,45.52035,-73.57377,Entire home/apt,270,2,34,2023-04-10,3.97,9,212,34,301184
664487522692527492,ZEN 2BDR APT with rooftop terrace -Plaza St-Hubert,416805550,Jd,,Rosemont-La Petite-Patrie,45.53773,-73.60987,Entire home/apt,226,2,21,2023-04-10,2.72,9,235,21,299401
664502650807706866,B4- Bedroom furnished -  Close to Downtown,753212,Georges,,Ville-Marie,45.5358,-73.55611,Entire home/apt,65,32,4,2023-01-02,0.48,5,190,4,
664503998535697920,1387 SQFT APT with rooftop terrace-Plaza St-Hubert,416805550,Jd,,Rosemont-La Petite-Patrie,45.53963,-73.60836,Entire home/apt,295,2,20,2023-04-06,2.38,9,218,20,299401
664526648257110672,2BR LOFT with private terrace- Plaza St-Hubert,416805550,Jd,,Rosemont-La Petite-Patrie,45.53974,-73.60758,Entire home/apt,170,2,19,2023-04-03,2.32,9,218,19,299401
664550102356888774,2BR Apartment with private terrace plaza St-Hubert,416805550,Jd,,Rosemont-La Petite-Patrie,45.53954,-73.60768,Entire home/apt,232,2,23,2023-04-09,2.95,9,207,23,299401
650150401049701672,Lovely 2-bedroom apartment in Montreal,464468203,Gabriel,,Rosemont-La Petite-Patrie,45.54819,-73.57352,Entire home/apt,70,32,2,2023-01-10,0.28,1,266,2,
650167143000097704,The Red Door/ la porte rouge; beautiful townhouse,389009128,Sara,,Le Sud-Ouest,45.48233,-73.55786,Entire home/apt,154,31,11,2022-12-12,1.10,1,180,11,
650172290951298353,Lovely & Spacious 3BedR in the ❤︎ of DOWNTOWN,364269377,Vince,,Ville-Marie,45.48918,-73.58347,Entire home/apt,216,1,5,2023-01-12,0.58,9,244,5,360130
650174830745139064,Lovely 2-bedroom rental unit with patio,410493993,Mazen,,Ville-Marie,45.51428,-73.55855,Entire home/apt,141,32,48,2023-03-27,4.78,2,33,48,
657199622056989184,Cozy & Cute Studio by Concordia and Downtown MTL,420437284,Hanif,,Ville-Marie,45.49588,-73.58009,Entire home/apt,50,31,19,2023-03-29,2.04,1,254,19,267028
650224685393628395,Condo centre-ville avec rooftop terrasse privée,179437433,Clément,,Ville-Marie,45.51199,-73.56877,Entire home/apt,164,31,11,2023-01-01,1.30,1,208,11,
650552287643358251,Entire Home-3 Beds/2baths-Office-Family Room,70058293,Mary & Jim,,Pierrefonds-Roxboro,45.49349,-73.84089,Entire home/apt,119,31,3,2023-03-01,0.36,13,280,3,
650597341689426634,Luxurious &Modern Hidden Gem in MTL/BEST LOCATION,199339682,Athena,,Ville-Marie,45.50805,-73.56298,Entire home/apt,195,31,3,2022-09-10,0.36,2,6,3,
657224913121985346,Downtown McGill Ghetto condo 2 bedrooms,77071429,Sophie,,Le Plateau-Mont-Royal,45.50948,-73.57685,Entire home/apt,140,32,2,2022-09-30,0.24,8,214,2,
657451911925034000,"2 bd unit, 20 minutes downtown, Angrignon metro",1646154,Dimitri,,Le Sud-Ouest,45.45181,-73.59929,Entire home/apt,79,45,2,2022-08-08,0.21,6,155,2,
657472118030935109,Lovely one bedroom apartment,7399480,Doris,,Rosemont-La Petite-Patrie,45.53649,-73.60236,Entire home/apt,109,1,61,2023-02-26,6.27,3,287,61,295791
650620489725953636,Charming Top Floor Pointe-Saint- Charles Apt,44020326,Sandy,,Le Sud-Ouest,45.479249,-73.570458,Entire home/apt,345,3,4,2022-11-28,0.49,2,246,4,307515
664638825733313465,condo ville marie,327934718,Alessio,,Ville-Marie,45.49503,-73.56846,Entire home/apt,200,31,0,,,1,275,0,
657506146514607931,Griffintown 1 bedroom pied-à-terre with views,358346456,Julia,,Le Sud-Ouest,45.493098608026564,-73.55488709416504,Entire home/apt,90,32,3,2023-04-02,0.38,2,98,3,
664696487399606874,Cute & Cozy Studio - Centre de montréal,5530502,Khadija,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49329,-73.62832,Entire home/apt,70,32,8,2022-12-07,0.91,2,169,8,
665047791175539717,HUGE 1376 SQFT apt with rooftop - Plaza St-Hubert,416805550,Jd,,Rosemont-La Petite-Patrie,45.53778,-73.60907,Entire home/apt,310,2,17,2023-04-09,2.25,9,205,17,299401
665068563821936542,Stylish 2BR - with rooftop terrace Plaza St-Hubert,416805550,Jd,,Rosemont-La Petite-Patrie,45.53961,-73.60986,Entire home/apt,233,2,18,2023-03-18,2.10,9,235,18,299401
665090955503396753,Sleek 1-5 bedrooms in unit+ pool table & wide beds,366948627,Joe,,Mercier-Hochelaga-Maisonneuve,45.55712,-73.53046,Private room,132,1,6,2023-01-02,0.64,17,355,6,123456
665091645549264934,Edward's Funhouse (Sleeps 19-29) | Parking,315956014,Edward,,Ville-Marie,45.49517626960751,-73.57726627897809,Entire home/apt,421,1,0,,,43,161,0,310669
665127740364857557,1 BR Condo- Little Gem - Old Port,446812640,Eva And Tommy,,Ville-Marie,45.49895,-73.55955,Entire home/apt,76,3,20,2023-04-08,2.17,18,325,20,770231
665140456345957413,1 - 2 bedrooms full beds near olympic stadium,366948627,Joe,,Mercier-Hochelaga-Maisonneuve,45.55884,-73.53063,Private room,72,1,6,2023-03-13,0.71,17,329,6,123456
650733803904939220,Travel On a Budget-Cheap&Simple Hotel in Old Port1,296605426,Ella,,Ville-Marie,45.51108,-73.55182,Entire home/apt,121,2,6,2022-08-26,0.61,25,0,6,512562
650743300580437788,Travel on a Budget* Cheap&Simple Old port Hotel-2,296605426,Ella,,Ville-Marie,45.51224,-73.55172,Entire home/apt,59,2,27,2023-03-04,2.81,25,20,27,512562
650751544442109886,E - 02 loft,306041574,Georges,,Ville-Marie,45.5028,-73.56241,Entire home/apt,135,2,16,2023-03-27,1.95,39,61,16,302234
650757617704750129,Travel On a Budget-Cheap&Simple Hotel in Old Port4,296605426,Ella,,Ville-Marie,45.51271,-73.55214,Entire home/apt,57,2,26,2023-03-12,2.66,25,0,26,512562
650807741952443182,"Gorgeous, Modern 2 Bedroom Apt.!",240037186,Mike,,Ville-Marie,45.51983,-73.56574,Entire home/apt,143,2,10,2022-09-13,1.02,77,232,10,327813
657874331764478812,new studio with Q BED,402637668,May,,Villeray-Saint-Michel-Parc-Extension,45.52565,-73.62131,Entire home/apt,95,4,17,2023-03-26,2.55,3,67,17,578782
665166158680090161,Dowtown 2,438968596,Abdou,,Ville-Marie,45.49421,-73.58327,Entire home/apt,45,1,13,2023-03-18,1.39,2,282,13,820524
658115594633600506,Chambre en colocation avec salle de bain privée,4462156,Florence Et France,,Le Sud-Ouest,45.45897,-73.58733,Private room,38,90,0,,,8,227,0,
665203449885628672,Le Downtown | Sleeps 19 | 6 BDRMs | Parking,368735786,Shyva,,Le Plateau-Mont-Royal,45.51778,-73.56744,Entire home/apt,381,1,0,,,6,179,0,298885
665206365802110091,La Downtown | Sleeps 18 | 6 BDRMs | Parking,368735786,Shyva,,Le Plateau-Mont-Royal,45.51802,-73.56911,Entire home/apt,460,1,0,,,6,169,0,298885
658147019334244842,Private room in beautifully designed apartment,72166871,Raul,,LaSalle,45.42833,-73.59748,Private room,41,32,0,,,1,89,0,
665301816155202126,Appartement avec une superbe vue sur centre ville,467162689,Malek,,Ville-Marie,45.493056237923106,-73.58032006770372,Entire home/apt,101,1,29,2023-04-14,3.20,1,75,29,357291
650936469948987067,Belle chambre en face du parc Lafontaine,365105759,Laëtitia,,Ville-Marie,45.52375,-73.56393,Private room,55,32,2,2022-10-01,0.25,1,258,2,
650956051174692653,METRO* 5min Downtown Beside Jacques-Cartier bridge,234367663,Patrick,,Ville-Marie,45.53248287222841,-73.55469031918297,Entire home/apt,75,2,23,2023-03-15,2.35,21,98,23,617084
650961648135769296,Lovely Brand New Studio w/AC & Balcony,398097719,Samuel,,Le Plateau-Mont-Royal,45.52795,-73.59065,Entire home/apt,82,1,39,2023-03-05,4.43,58,140,39,302988
651018332311191983,Travel On a Budget-Cheap&Simple Hotel in Old Port6,296605426,Ella,,Ville-Marie,45.51248,-73.55209,Entire home/apt,49,2,33,2023-03-26,3.43,25,9,33,512562
651020247287019998,Travel On a Budget* Cheap&Simple Hotel in Old Port,296605426,Ella,,Ville-Marie,45.51083,-73.55259,Entire home/apt,60,2,31,2023-03-28,3.27,25,18,31,512562
651021924501923412,Travel On a Budget*Cheap&Simple Hotel in Old Port7,296605426,Ella,,Ville-Marie,45.51059,-73.55336,Entire home/apt,37,2,22,2023-03-31,2.27,25,10,22,512562
651023071106550943,Travel On a Budget-Cheap&Simple Hotel in Old Port,296605426,Ella,,Ville-Marie,45.51269,-73.55361,Entire home/apt,53,2,24,2023-03-28,2.54,25,14,24,512562
651308918619084271,Bienvenue à la Chapelle!,297660467,Mathieu,,Mercier-Hochelaga-Maisonneuve,45.57027,-73.53989,Entire home/apt,195,2,32,2022-11-18,3.25,1,177,32,310579
651451191775978882,Penthouse downtown with two private terraces,398097719,Samuel,,Ville-Marie,45.49095,-73.57839,Entire home/apt,127,1,11,2023-03-12,1.56,58,161,11,312112
651466851826153747,Cozy apartment,70348765,Dodo,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50585,-73.63278,Entire home/apt,90,31,0,,,5,365,0,
651481393451740583,Park view,70348765,Dodo,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50716,-73.63218,Entire home/apt,100,31,0,,,5,365,0,
651492401141375691,"Superbe Condo Hôtel Terrasse privée,2chambres/2sdb",77071429,Sophie,,Le Sud-Ouest,45.48238,-73.56162,Entire home/apt,191,2,24,2023-03-13,2.47,8,177,24,305887
651497458377310432,Studio fully furnished,70348765,Dodo,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50514,-73.63045,Entire home/apt,58,31,2,2022-10-11,0.24,5,273,2,
658617696014537809,Premium location | Lovely 3 BR downtown Montreal,456773498,Joe,,Ville-Marie,45.49321,-73.58011,Entire home/apt,135,1,40,2023-04-02,4.17,27,272,40,289951
658671124962029556,Bright 2BR unit in Montreal,456773498,Joe,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46561,-73.64029,Entire home/apt,99,1,25,2023-04-08,2.67,27,243,25,289951
651525491410824957,Super location-2 BR entire house-4 adult+2 extra,464771734,Dyj,,Saint-Laurent,45.50941,-73.67125,Entire home/apt,90,32,0,,,6,290,0,
665390014963626789,Luxury 2 bedroom in the heart of Downtown Montreal,468069978,Katy,,Ville-Marie,45.51157,-73.55688,Entire home/apt,184,2,46,2023-04-09,5.25,2,85,46,310994
665443305944968891,Renovated & Simple 3BR in the Heart of MTL,288056459,Alexa,,Ville-Marie,45.49561669436544,-73.58151671157312,Entire home/apt,281,31,12,2022-10-03,1.29,21,0,12,
665444948161995109,Cozy & Modern 3BR in the Heart of Downtown,288056459,Alexa,,Ville-Marie,45.49318165153944,-73.58178861647374,Entire home/apt,276,31,12,2022-09-22,1.29,21,0,12,
665722672622241676,1 Chambre - Confortable et près des services,2390389,Wayne & Val,,Mercier-Hochelaga-Maisonneuve,45.60282,-73.53222,Entire home/apt,55,32,0,,,2,0,0,
658694484414887566,Condo de luxe au coeur du centre-ville!,347473746,Olivier Et Caroline,,Ville-Marie,45.49637,-73.56874,Entire home/apt,120,31,2,2023-01-22,0.27,4,244,2,
658749908608214391,Lovely 2 BR unit in Montreal,456773498,Joe,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46548814647043,-73.64180946996652,Entire home/apt,99,1,18,2023-04-02,1.88,27,269,18,289951
658758130388266186,Amazing 2BR in Montreal,456773498,Joe,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46537846384661,-73.64205748790776,Entire home/apt,99,1,18,2023-03-05,1.88,27,271,18,289951
658768668377515808,Great 2BR in Montreal,456773498,Joe,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46544135735744,-73.6398560373694,Entire home/apt,99,1,28,2023-03-30,2.92,27,250,28,289951
658772430710290217,Awesome 2BR in Montreal,456773498,Joe,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46581,-73.63987,Entire home/apt,99,1,20,2023-03-20,2.09,27,237,20,289951
658773460546771517,Bel et luxeux appartement à louer,274878638,Guerby,,Rosemont-La Petite-Patrie,45.53275,-73.61112,Entire home/apt,127,31,9,2023-01-04,1.02,2,358,9,
658776673158752735,Outstanding 2BR unit in Montreal,456773498,Joe,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46524238916805,-73.64036060764937,Entire home/apt,110,1,24,2023-03-31,2.51,27,274,24,289951
658779820407984310,Stunning 2BR unit in Montreal,456773498,Joe,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46534,-73.64181,Entire home/apt,123,1,23,2023-04-02,2.40,27,210,23,289951
658787252233093831,Luxurious 1BR unit in Montreal,456773498,Joe,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46723853953119,-73.64010515668946,Entire home/apt,86,1,22,2023-04-08,2.29,27,249,22,289951
658788260086059994,"Luxury  2 bedroom condo with patio, dining,office",35056432,Kate,,Saint-Laurent,45.49588,-73.68133,Entire home/apt,135,2,14,2023-04-09,1.66,1,314,14,763755
665821279770859984,Chambre double au cœur de MTL,90355155,Samuelle,,Ville-Marie,45.53587923796294,-73.55111874414952,Private room,80,31,0,,,1,334,0,
651654821157770272,Custom built smart home - 3 bedrooms (4 beds),260585054,Carine,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47154,-73.6069,Entire home/apt,294,31,17,2023-03-26,1.84,1,141,17,
651660200833595462,Montréal: Superbe appartement/location 31 jours+,391837031,Esther,,Villeray-Saint-Michel-Parc-Extension,45.5386458,-73.6251484,Entire home/apt,90,31,3,2023-02-28,0.44,1,231,3,
658796235165038433,Stunning 2B Plateau Mont-Royal | downtown Montreal,456773498,Joe,,Le Plateau-Mont-Royal,45.5198,-73.58358,Entire home/apt,113,1,26,2023-03-25,2.84,27,283,26,289951
658841652055736002,Spacious 4BR FREE parking Family Friendly,107690035,Zeinab,,Mercier-Hochelaga-Maisonneuve,45.56961,-73.52643,Entire home/apt,102,31,18,2023-03-13,1.93,4,233,18,316587
658875355305483385,Lovely family  condo with laundry,107690035,Zeinab,,Mercier-Hochelaga-Maisonneuve,45.5692,-73.52699,Entire home/apt,78,31,33,2023-02-20,3.51,4,240,33,294367
658884095364855661,Lovely apt in Rougemont top floor FREE PARKING,107690035,Zeinab,,Mercier-Hochelaga-Maisonneuve,45.56949,-73.5266,Entire home/apt,102,31,15,2023-03-11,1.58,4,254,15,367243
651902736085673425,"Bright private bedrm, Kitchen,Wifi, Metro, washer",7983086,Amir,,Le Sud-Ouest,45.47108,-73.58745,Private room,31,31,5,2023-03-20,0.72,14,125,5,
658891196150511418,Spacious well decorated 3BR just beside Metro,107690035,Zeinab,,Mercier-Hochelaga-Maisonneuve,45.56792,-73.52694,Entire home/apt,106,31,15,2023-02-17,1.65,4,237,15,335481
658897352234399600,Relax Stay by Olympic Stadium & Botanical Garden,174115409,Miguel,,Mercier-Hochelaga-Maisonneuve,45.55227,-73.54087,Private room,65,2,10,2023-03-13,1.18,9,348,10,300817
658900853802186172,"Lovely 3 Bedrooms Apartment, 15 min from downtown.",466464383,Nagib,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.5019,-73.65804,Entire home/apt,180,32,21,2023-04-10,2.20,1,298,21,
652015100022317023,Superbe condo spacieux au centre-ville,462925804,Kevin,,Ville-Marie,45.51064,-73.56187,Entire home/apt,84,31,43,2023-03-31,4.61,1,6,43,
652302091215570251,Super location-2 bedrooms entire house-max.6 per,464771734,Dyj,,Saint-Laurent,45.5102,-73.67259,Entire home/apt,89,32,0,,,6,255,0,
665827442657027939,Appartement lumineux avec stationnement et cour,41763683,Julie,,Ahuntsic-Cartierville,45.56442,-73.65572,Entire home/apt,195,12,3,2023-03-18,0.90,1,248,3,311822
665916439495923224,Lovely waterfront studio with free parking on site,20600531,Sonia,,Lachine,45.4341896,-73.6874661,Entire home/apt,149,32,12,2022-12-31,1.33,1,113,12,
666023115855259644,The Sherbrooke Experience Room 99,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.51134,-73.57101,Entire home/apt,82,1,35,2023-04-11,4.01,19,31,35,297995
666028049393051831,3-bedroom comfy apartment in Verdun,243746900,Lucy,,Verdun,45.45706,-73.56838,Entire home/apt,91,2,16,2023-03-26,1.94,109,75,16,582355
666045230979500219,cozy private room in a 4-bedroom shared apartment,243746900,Lucy,,Le Sud-Ouest,45.45059,-73.59784,Private room,29,2,16,2023-02-27,1.71,109,70,16,641723
659338999693242605,Condo avec jardin proche métro et commerces !,4624187,Sébastien,,Mercier-Hochelaga-Maisonneuve,45.54533524687958,-73.54552974598495,Entire home/apt,75,32,5,2022-09-06,0.58,1,102,5,
